chromosome coordinate	FPKM
2:201615438-201618366	16.3718
6:154776517-154778909	0.157404
6:154779237-154782206	132.552
2:220539595-220543690	4.58007
2:37325094-37331367	44.7928
8:164180734-164185848	16.3647
3:140843038-140846653	3.39722
2:37325094-37331367	0.364678
7:168563585-168567404	36.7579
3:137388470-137391025	0.0444387
3:137393074-137394041	0.417525
2:216531197-216532718	4.48472
7:99631858-99644740	0.0799263
8:108202187-108204457	0
5:142854258-142855057	0.131673
8:126206977-126208384	0.124619
5:48443927-48449237	4.27959
8:124622025-124623523	0.305451
10:8273661-8279525	0.146806
3:142158684-142160829	0.0266909
8:117611262-117613019	115.027
5:156367063-156377477	0.562295
9:53952742-53954737	0.0353481
6:93928710-93931858	4.98177
8:109270425-109271663	0.0810422
9:84243703-84246143	4.63287
4:195812019-195815940	0.0358622
8:117615276-117633296	0.846378
9:84241596-84241771	0
4:195797469-195801122	10.7295
4:236023116-236025051	1.4109
8:117638562-117639970	0.275709
8:117641431-117642478	0.812646
6:31873092-31874363	0.0368769
4:195793437-195797209	12.8214
5:156134572-156140371	5.85699
4:195786924-195790972	2.36358
2:163676822-163680091	0.687857
4:195782679-195786711	9.16806
4:196197303-196198950	0
5:212030844-212032538	0
5:212027166-212030047	0.610429
1:119549999-119554171	2.10637
7:88030663-88032824	0.0818068
9:124306068-124307821	0.889529
2:159987330-159989752	15.4587
1:187843887-187844570	8.44691
5:209732210-209733387	0.064401
3:90163770-90165641	0.188957
6:70442132-70444531	0.0729832
6:166823881-166829182	0.612813
4:235604758-235605239	0.745962
4:235598299-235602532	7.41421
2:215016948-215021544	0.357812
8:150569498-150570962	6.18476
8:150560163-150565396	2.53745
5:68873691-68885165	18.952
7:89886940-89931943	4.36441
6:166818255-166823414	9.94327
5:68871564-68873428	0.246067
9:28843766-28848583	40.3986
6:166809943-166811348	2.56924
6:166795201-166803855	31.9018
1:288737548-288742643	43.7172
9:28843766-28848583	7.56805
4:153318406-153320975	0.300166
3:16562741-16564424	44.8284
8:7830393-7831680	4.16493
3:31448498-31458374	0.082066
10:6843164-6843707	0.479027
8:150869607-150871697	8.70298
3:31448498-31458374	5.22435
10:6860792-6861975	2.60282
2:190785736-190791496	0.29917
2:190785736-190791496	0.304136
1:238606215-238609239	6.76418
1:288732966-288734700	46.0012
2:32039285-32041311	0.0550806
1:182796178-182798528	7.5435
9:4330959-4336987	1.32697
2:123595684-123597852	0.0563691
1:288714141-288714873	0.101384
1:288695813-288697843	0
1:273535596-273541060	17.744
1:273566517-273570063	11.6738
8:101507448-101508459	0.39928
4:156823979-156826061	1.34635
4:156811634-156816165	0.0263454
10:5641563-5647880	3.13055
4:80640049-80642670	0.100216
5:13503338-13506722	0.123302
3:58078573-58083988	0.363691
9:140123390-140127499	17.7636
3:176257535-176261095	37.367
4:80651854-80727070	0.0590377
4:188716913-188717762	1.94015
9:140111983-140120409	10.1626
3:164477116-164482096	16.9989
5:70762126-70763505	0.451037
5:68777407-68789388	3.51778
8:141517148-141524385	8.51365
5:70766766-70776203	3.79023
4:1067626-1070803	1.60608
4:1074858-1075173	0.372709
4:1075602-1077563	49.898
1:277056658-277060741	0.0310365
2:179826154-179826780	0.17776
5:70776433-70783185	5.53037
9:32545264-32546567	0.144651
1:277046948-277048263	2.49901
7:8566313-8566852	0.106663
2:199284907-199288916	14.1419
7:8568525-8574135	35.0786
2:7515613-7528053	15.4118
9:135456762-135457725	0
9:135458246-135459580	0.119382
5:161395734-161396756	0.222551
2:199290432-199295091	32.3533
6:118130927-118144112	11.5964
5:161397598-161399398	127.4
2:15865937-15868219	0.362459
2:209820751-209822570	1.49843
2:104829739-104831110	0.618195
2:15872002-15872927	5.86124
8:138262238-138264389	0.534457
6:64516738-64523534	93.9111
9:129183882-129186213	7.61112
4:225014370-225024316	3.20223
2:15881087-15883447	1.19249
10:115374837-115376040	0.0656684
7:81489957-81490826	0.134836
2:7515613-7528053	5.18223
2:15889502-15893155	0.460511
2:15895714-15898391	2.75788
3:89037075-89045867	4.48516
2:199342069-199345016	8.5872
2:15908514-15909994	0.0490412
3:89010215-89017149	0.224414
2:156327933-156329194	22.0841
7:7007142-7008444	0.366309
5:9372045-9377144	0.770622
3:162740966-162744123	27.3792
3:143819457-143820172	0.095915
5:216380863-216385118	4.96198
1:280707864-280712570	14.628
3:143807051-143807633	0.257714
3:143800496-143803983	0.553555
1:19634808-19637285	4.83194
10:95345547-95351279	37.3425
1:19634360-19634656	77455.8
3:67888007-67888954	0.516292
1:298496693-298497331	0
1:35455267-35465683	50.693
10:147391115-147393736	1.97809
10:147385815-147390512	0.689883
1:280682856-280686395	5.98035
10:147360516-147376034	3.17852
10:147360516-147376034	3.19287
10:147353753-147354869	0.619323
10:147350399-147351494	0.186464
8:152102259-152107347	0.464502
3:209009042-209011811	0.0243106
8:152111771-152112904	0.456993
2:135138409-135139630	0.438995
10:131998915-132004674	17.3576
6:99567941-99569204	0.235172
10:114487934-114494371	23.748
6:121028014-121031174	12.1486
1:174565241-174567097	2.69296
6:161554682-161619047	4.56103
1:2037789-2040079	12.0547
8:24345367-24347836	0.0568745
8:24336628-24343678	3.55836
10:132006573-132009975	74.8463
4:43239458-43241332	10.5967
10:132010586-132030784	43.84
4:22103303-22104573	0.689852
4:43231363-43234753	40.6109
4:196090248-196091284	0.148133
1:232332920-232335551	9.75835
8:102698186-102703392	6.07708
8:102709396-102712531	0.0709079
9:144078661-144082739	20.8772
6:92610560-92616400	2.04802
4:171917078-171925757	7.4132
3:30482725-30483279	0.988876
7:59685156-59687044	8.84194
3:123772201-123775285	9.247
1:201995509-201997090	0.374018
6:103950279-103951522	0.0707802
4:171963247-171965600	0.0659732
1:197747995-197749675	5.27785
5:202286046-202289158	1.78454
6:55595392-55605014	5.23013
5:210015047-210015630	0.328043
7:24021893-24023098	0.162521
2:194164433-194166511	2.20698
5:202307972-202315980	9.31848
5:151416517-151420054	1.50236
2:194156578-194162823	109.146
2:194156578-194162823	1.88464
1:27501319-27503257	7.36291
7:87192391-87195740	0
1:27506253-27508489	0.851503
1:249497073-249498075	0
2:9361060-9364444	17.2301
1:201845661-201848110	1.95611
1:252374240-252377817	0.561646
3:15053860-15057882	3.39892
8:47250163-47251788	1.23262
2:9355770-9359630	1.38099
2:61244891-61246696	0.522711
7:163761948-163762953	1.99226
1:168428179-168432944	0.0447065
7:21420254-21422443	0.345514
3:205374538-205376245	0.252994
6:38195918-38197902	0.32508
2:161197744-161199034	0
4:25659492-25664064	13.6545
2:227209437-227212064	1.39931
3:139285415-139291670	5.80987
8:168491870-168493721	0.351289
4:222685097-222688636	3.14456
3:178409356-178411316	1.96284
7:148322040-148328888	35.2432
7:50274609-50276155	0.768629
4:4753564-4755320	257.09
5:2745473-2750629	20.5832
2:227213494-227214494	5.09057
7:128563048-128565233	0.347137
4:25650461-25653634	0.166504
4:130025222-130025803	0.423351
4:130026924-130030147	6.73183
7:128569541-128571197	0.244035
4:25647500-25648923	0.272218
7:128573262-128573563	0.482839
5:2766675-2767975	3.14828
5:2775244-2784967	8.83658
7:142234169-142236060	3.67961
5:187468986-187470833	2.45633
1:193828649-193830984	0.320285
5:70524831-70527343	3.47621
4:4765193-4765599	0.413194
4:4786253-4787622	0.313074
5:65456612-65460058	45.7413
8:16632416-16640500	0.35241
9:143861139-143863395	0.575366
9:139405931-139410290	10.842
1:5264375-5266337	1.37693
9:57848227-57852177	2.81168
7:122359970-122361454	0.548149
4:4851330-4855715	45.6173
4:138658592-138661655	0.0736942
9:11774732-11776491	0.865594
1:233294977-233298851	0.321793
9:57824183-57847935	16.1708
1:5244400-5247445	0.791425
9:143863649-143867324	6.7048
8:138909362-138913061	3.14361
4:186657243-186710764	0
9:11783115-11786418	0.0270176
2:27092654-27095057	0.0494971
4:4861352-4862432	7.75627
9:139403030-139403985	0.0591034
4:112814951-112818748	14.56
3:194641067-194641357	20.8455
5:16461003-16465387	1.77484
1:138135879-138147566	16.903
3:185306160-185310608	75.5409
5:173410735-173414799	11.8873
5:173414806-173415332	3.10948
5:193546736-193553758	5.54751
2:958697-961773	12.1209
8:112712970-112715312	90.6366
2:114779403-114789418	2.03707
5:193538314-193539997	0.722708
8:174456807-174457273	0.401586
2:114846059-114851383	0.0974477
5:193534047-193534921	2.548
7:154517986-154521772	0.0999668
1:281951490-281953287	37.6538
1:26818271-26821649	13.2868
2:114869602-114879364	1.65643
5:172090346-172095423	17.1227
2:37117337-37120603	3.33236
7:154514076-154516427	0
2:114935772-114937547	0.371429
6:164849680-164851394	2.14624
7:154456151-154468243	20.4801
8:15099467-15106050	12.2869
6:164843573-164848769	1.14479
10:5480249-5480935	1.83842
1:281947576-281949820	6.14553
7:48187327-48188761	0.0274036
10:3650126-3651130	0.127425
5:141129199-141130814	1.53312
3:60254567-60259946	1.1874
1:259212746-259218080	12.8317
3:83581688-83583023	7.26571
2:38568070-38575428	1.18508
10:74900982-74905898	0.221658
3:7201045-7205128	0.0351536
4:144130968-144138387	10.5505
6:28127231-28174167	22.6944
4:233024311-233031203	60.8065
7:803747-807085	1.18467
2:38560009-38561386	0
2:38545035-38553240	0.330361
1:92431344-92432572	0.119442
5:14077779-14079259	0.194104
5:14076786-14077215	0.377607
5:14072357-14073760	1023.9
3:229031375-229032292	0
4:237521016-237524915	50.7566
1:51534144-51536353	1.54283
1:32989160-32990423	2.89266
1:32992224-32999501	40.2859
4:237704208-237711241	9.65597
9:154729397-154732240	92.6305
1:33717962-33725898	59.9499
5:80969411-80974450	2.34731
2:199137940-199140924	6.89774
1:75316755-75318855	0.123146
4:177431606-177434724	0.134133
1:230957243-230960489	4.70768
4:237711633-237712667	7.70289
6:113869783-113886584	21.5205
1:12519909-12522234	0.199201
5:20580861-20581578	1.58474
8:13590408-13593269	2.23355
4:177438950-177441391	0.500102
1:230954663-230957148	2.30374
1:230952601-230953022	0.229206
1:12514730-12519380	72.4381
4:177444478-177446951	3.01631
1:33713770-33714095	0.730641
1:33711378-33713279	6.85613
5:211783951-211786645	3.48977
5:211774381-211780145	0.263634
5:14072357-14073760	0.0488796
4:237516750-237519383	1.72381
4:237508370-237511930	126.091
5:4570653-4574357	25.2225
3:17580073-17584970	0.133225
5:14065464-14066343	0
5:14058192-14064519	2.85634
7:48603196-48603722	0.126396
8:126868439-126876732	33.1956
5:14021142-14022417	0.496332
5:16425766-16432583	8.38816
1:239168495-239170072	0.0811558
8:126868439-126876732	27.4299
10:101520597-101521474	1280.07
4:237494137-237497773	2.8429
4:237488618-237489629	4.96077
4:237459527-237460593	0
1:149312437-149317160	2.118
4:237448324-237453989	70.345
1:149317898-149325905	68.6705
8:116118394-116120825	0.123358
7:123538575-123539102	0.263044
1:217114819-217115607	0
3:20153476-20156782	0.0193141
8:151477539-151481215	0.107304
3:155241842-155243768	0
4:5985017-5986424	0.0585214
4:188327735-188329012	3.83276
8:154002495-154003326	0.517047
1:153730499-153733190	5.36161
2:157236114-157238655	0.602888
2:196050684-196097541	1.7074
2:5269562-5273858	9.24516
8:168479977-168481963	7.4954
5:130820835-130823809	0.157128
8:170316261-170329070	37.4477
8:154246057-154247918	2.11683
1:190695371-190700795	14.3399
4:71805746-71807254	0.0970659
6:115374620-115376332	0.524036
2:5269562-5273858	46.7981
3:114184602-114185331	0.0994132
8:156040142-156040540	6.13844
8:156042531-156049434	3.87292
6:115406553-115408224	0.0286277
5:5214894-5217855	0.784471
1:190701148-190702511	5.94854
5:5213468-5214037	0.0896946
8:156050744-156052938	0.188523
5:43738319-43740175	0.0515869
8:170330882-170335331	16.8715
1:12497532-12499316	0.662485
1:12497532-12499316	0.432611
6:156488329-156489232	10.6149
9:47043841-47066172	0.303051
10:118753632-118756399	0.0194186
8:7794647-7802662	10.1576
3:29094518-29097953	4.39902
6:22664635-22670670	11.1611
3:162095216-162096633	0.637347
10:4183259-4184076	278.29
6:22664635-22670670	1.50725
7:130655996-130671930	0.0317077
3:3308379-3311497	2.2386
3:6911393-6921816	0.35448
3:6911393-6921816	1.00528
2:143780821-143782101	0.0937986
10:90474289-90475888	0.422366
5:22340549-22344586	0.0864075
3:6926704-6931400	45.173
7:172925399-172928378	15.8407
6:123201349-123203345	13.033
10:90479634-90492880	2.95527
3:229562484-229571704	1.7474
2:224135399-224136784	0.292818
9:144141815-144161899	1.48559
10:27555102-27556851	0.711331
7:99848674-99850215	2.88872
10:90479634-90492880	43.2419
4:57590014-57595523	2.65957
3:229572365-229576078	1.08118
4:75504614-75508224	0.619946
2:224106078-224122715	0.569366
5:22355891-22357850	0.846007
3:6938389-6944754	1.74073
7:172935555-172939916	5.10123
5:45558524-45559100	0.102566
3:200979395-200982270	35.5308
9:139381432-139385689	33.3997
5:45538293-45544117	24.6429
2:224064455-224065350	0.950864
3:229590819-229594779	0.744239
9:139371612-139377707	7.17852
10:90479634-90492880	27.9038
9:99529331-99582572	0.369266
9:99625290-99643856	6.53413
9:99681811-99682833	3.26092
9:99670404-99672388	2.13836
8:162849947-162860082	17.9318
8:162840845-162847991	9.96432
8:162834033-162839247	4.48294
8:162831724-162833407	0.55549
7:138459626-138464676	4.27931
10:94069899-94071281	0.166967
10:130810578-130824471	6.34799
1:172390659-172391811	0.0665581
1:289218140-289223461	4.6291
5:54171712-54173914	9.98624
3:194884443-194887065	0.135535
7:112025440-112027937	111.404
2:214949823-214951284	7.05124
5:196027383-196033252	1.5394
2:111479112-111483549	0.331871
1:107008903-107011400	2.19443
10:130826290-130829518	34.4811
3:213939499-213945050	3.18397
2:214952050-214956750	6.4262
1:278550848-278553053	0.0990385
8:106148899-106149244	0.93912
10:61000096-61002745	0.566199
10:60972608-60973893	0.425903
1:299744780-299755202	46.7885
2:234314850-234315732	0.0615073
4:203644133-203650191	2.06744
7:112021781-112024057	0.0884395
3:228877289-228880870	0.0462553
1:135560597-135562757	0.0665061
8:12899610-12903846	32.8078
1:135609665-135610314	0
4:240610885-240617399	134.107
3:228882014-228882500	0.140727
4:218942524-218944362	0.131092
4:218945259-218958603	0.694676
1:31485075-31497325	0.693048
9:14820840-14825073	10.807
3:8118972-8121681	24.6639
3:8121926-8124950	7.42619
8:49737915-49740267	0.842307
3:196527883-196530531	5.36327
8:123253291-123254623	1.2341
5:146236639-146237511	0.74731
3:196560507-196561690	6.18428
1:212329257-212330042	1.10284
9:14841846-14846833	11.854
9:14848269-14849959	0.142481
9:30119921-30121113	0.102745
8:159186573-159197570	0.369766
9:50616953-50617772	0.595665
6:146852928-146855436	2.0894
2:176870031-176873424	5.2768
3:173734997-173741574	7.06033
3:172374934-172378448	3.17446
1:260740452-260744162	0.0155511
2:44298897-44304717	35.123
3:187261336-187263649	0.0312153
10:126581439-126586818	2.06544
3:198139668-198147711	2.03408
6:146836803-146837588	0.0786173
10:126575429-126578864	0
3:187268044-187272932	9.74714
2:205614714-205617023	29.2398
9:128418300-128420174	0.202626
9:128397373-128415843	0.144299
5:154983547-154988021	22.7438
6:127663057-127666424	5.3264
6:127687296-127688865	0.400224
1:125607328-125611133	4.6206
8:61030928-61032800	0.185007
1:296650711-296658799	0.946846
5:200379997-200382416	1.08351
1:232741381-232745035	2.71026
5:207279873-207281005	0.216792
7:164203338-164207452	28.4318
8:4541744-4558891	0.533407
7:164200354-164202965	1.14102
5:29975672-29976275	0.276303
5:29990566-29996687	41.3688
7:164197665-164200281	4.51368
3:6088602-6101540	9.45079
8:47784345-47787200	0.110238
1:204754852-204758556	25.7869
4:2998633-3001404	4.95786
8:19677312-19681496	8.12696
4:165314096-165318410	0.0152405
4:216811521-216812000	1.30084
1:4210620-4212965	1.27495
9:36849525-36850583	4.50226
1:139790126-139818599	14.7455
7:153653318-153656288	1.09588
9:11449572-11456402	7.12768
9:61245397-61247823	0.053518
2:190867884-190868171	1.33968
2:109114583-109116143	0
6:118279136-118280451	155.868
2:84094602-84103684	1.74375
6:118289922-118295758	1.60179
3:171894935-171898201	6.33282
1:139790126-139818599	3.05157
1:216682504-216689176	12.4926
2:109104215-109109170	0.25939
3:148555846-148557050	3.83832
1:216692559-216698039	0.0623955
6:154840410-154841792	0.954415
6:99739332-99744903	0.282552
6:99739332-99744903	6.7627
8:115405952-115407086	0.388425
1:216692559-216698039	3.31946
9:55553099-55553862	0.666493
8:24522786-24528788	1.06719
8:174340143-174344029	0.521927
1:167029743-167032930	5.01068
6:108857960-108860755	0.305905
