chromosome coordinate	FPKM
2:158406990-158410957	1.81856
2:18113571-18132885	0.528471
1:206785287-206785972	0
1:281864608-281866935	0.918215
9:19625986-19626662	0.347019
1:224420218-224421728	1.44182
8:64396431-64397946	0.411517
8:171326121-171328022	0.145986
8:171326121-171328022	0.241787
8:171332653-171335508	13.3567
6:3986390-3987241	0.253558
7:118426183-118428373	0.945503
1:5444634-5451321	1.32785
1:5412632-5416804	0.267054
3:135126755-135127527	4.12419
3:158199531-158202639	0.449205
9:59400774-59402188	18.594
7:9652618-9655822	0.459291
2:76525758-76527564	0.973445
4:161306244-161308806	0.825476
6:162194043-162195125	1.45735
1:294614905-294618527	0
4:131684283-131684863	0.232573
4:161301700-161304769	0
4:56858700-56860945	0.170194
6:162155556-162157184	0.904749
6:45185938-45189751	0.218695
6:162141711-162143225	0.681332
5:51692136-51693237	10.7258
5:51665430-51670237	4.94753
10:117322918-117323883	43.6928
1:117060360-117060577	12.97
1:51751357-51755405	1.23075
1:162462638-162467689	1.16674
4:128984138-128992259	19.5711
7:105364655-105369473	0.202458
3:26100483-26103319	3.99757
8:163031387-163032159	0.218009
10:128420794-128422948	2.55468
2:233586627-233588782	0.0361224
2:166075528-166078967	48.7457
6:161542869-161547726	2.16757
1:201435413-201437523	0.0240542
6:161554682-161619047	1.5703
4:185772828-185775497	0.197962
1:29196147-29198817	1.8599
3:88528131-88533870	19.6662
3:88527497-88527953	0
6:62020424-62022426	0.313542
5:189930630-189931667	0.0693133
9:17895301-17898621	1.62054
9:17899762-17901745	0
1:268655296-268656757	6.81504
2:12112894-12115980	0.216512
3:5009150-5011123	0.701447
4:4720383-4722830	1.24615
1:119376723-119379076	0.925007
5:166927577-166931750	4.98639
3:208089640-208115403	0.592922
3:199231030-199235729	2.72371
4:216318360-216322227	17.7352
5:73123884-73137919	5.43685
5:145105146-145107376	0.0267961
7:42278526-42279230	0
1:281320336-281321954	3.06076
7:168401561-168403148	4.57986
7:44821083-44829443	0
8:66288557-66294774	0.978642
7:44846859-44849694	0.03069
5:143865904-143866250	2.41203
5:54845990-54847002	0
10:101685448-101687835	0.0125062
3:218242528-218245006	0.0604366
10:146599330-146600288	17.0543
8:13778470-13784472	2.51496
3:188498844-188499861	1.86748
2:26390067-26391751	0.356216
1:294500308-294502399	8.09341
2:33951585-33953053	0.65282
4:134470351-134471074	0.222593
5:26971465-26975726	0.0876004
5:26971465-26975726	0.0648389
5:26978430-26993286	8.28054
4:135518655-135523579	0
3:92489622-92510810	0.12487
8:131002614-131006857	51.4339
7:106954715-106958439	5.75993
5:49824974-49830456	0.134265
2:67844728-67845841	0.190151
2:67844728-67845841	1.8226
5:49830835-49831604	3.492
8:135348666-135351325	11.8461
5:49901378-49904903	0.244409
1:68668899-68671460	46.0539
1:197070882-197080079	1.97303
1:269924865-269927088	44.7755
9:134979683-134981667	0.0644078
9:122418545-122421132	0.425291
2:97138173-97138888	0.16537
5:38348203-38350598	0.0381478
6:69269367-69272715	0
5:36476961-36477494	0.462748
5:36445588-36472676	0.068875
5:34399888-34449447	1.77062
5:204864599-204867330	1.90313
5:204864599-204867330	0
7:132107565-132108467	1.49606
1:105460647-105471879	0.0259185
3:145728749-145733247	1.31663
4:150817883-150818318	0
10:63813679-63817011	22.3178
10:63801924-63803594	31.2357
8:167268109-167283247	0.050651
3:201182486-201188638	2.0119
1:199484974-199491206	5.63443
10:114353256-114354100	32.576
2:230052295-230087889	0.0336749
6:39891823-39893787	1322.42
9:11710921-11715203	4.36277
1:259776857-259778542	1.2277
3:129425842-129429803	0.0768426
3:129425842-129429803	3.03694
5:211898500-211913266	8.15137
4:179646830-179649237	35.9184
1:175660527-175663583	0
1:221192399-221195152	0.420325
1:287300192-287305323	0.594646
1:287289675-287296815	3.56091
8:26762301-26763425	0.475063
10:115518199-115519238	2.02554
9:144527868-144532797	2.00825
6:66105712-66108312	0.137552
4:111776635-111780853	0.222982
2:39746975-39755859	2.48884
2:145698213-145700045	0
3:10684251-10686257	0.410691
2:203153990-203155278	0.280254
4:39184339-39185961	0.0578147
7:126470208-126475939	0.408966
5:213732107-213737142	7.898
3:147676600-147679180	7.27933
5:213732107-213737142	0.10743
2:42784903-42792494	0
2:113900432-113903729	16.7635
2:40493825-40495670	1.3959
2:127634054-127634464	0
7:161813481-161823445	11.4928
9:140353420-140361196	8.00365
1:299123194-299124174	3.45621
9:140353420-140361196	2.241
9:147468624-147470581	0.19478
1:208118678-208121690	2.66812
1:208096061-208098756	16.4432
4:173297665-173298839	1.62555
1:76313715-76315398	1.19482
1:76313715-76315398	5.62482
1:173801135-173802261	0.213955
3:39964942-39972388	0
3:179639690-179643994	15.5604
8:64072679-64074448	0
6:42071949-42074332	11.6085
9:151266274-151267134	0.643727
6:145107373-145108523	0.778702
9:151282443-151283257	1.0495
1:175867702-175868392	0.951681
9:151285395-151287379	6.61783
10:53450682-53451879	0.0622494
9:151299858-151309638	0.451516
2:192408198-192410443	0.864689
2:192417555-192418142	0.158193
6:145319247-145323982	62.6096
8:163674187-163674832	0.522044
2:14613506-14616809	4.01599
2:14620169-14620967	37.3365
6:62741846-62746559	0.528415
2:236352253-236358078	0.57019
6:62741846-62746559	0.553519
6:62741846-62746559	1.16434
2:106942584-106944309	0.785364
1:294702947-294710708	18.7891
6:32536837-32553298	12.7288
5:210049292-210051423	2.16534
4:171448842-171450849	0.0416002
3:196688339-196689694	1.22661
10:35439621-35445503	0.337413
1:147159178-147160736	21.002
1:67760786-67764244	0.569411
7:92078950-92089092	3.44374
5:158927031-158927487	1.35105
10:4729368-4736175	0.041492
8:123509006-123513267	4.87602
7:4538432-4546019	36.4507
7:15456971-15457915	0.0451261
6:158441910-158445109	10.0322
6:158445254-158448486	1.57914
6:158460332-158462335	0
7:72364298-72367401	0.218171
9:63126103-63126946	11.8616
1:205910697-205918728	0.124375
10:144603176-144611848	13.8958
10:144626380-144628170	4.71553
10:144630702-144634216	0.737363
1:155606808-155626947	1.30965
3:42086635-42099181	0
1:291652425-291669429	0.0436907
3:42103848-42108287	0.0367368
7:143131679-143133960	0.0650619
2:114090785-114092301	0
2:114079422-114083034	0.748265
5:205927428-205928022	0.234977
3:86901384-86902872	0.772057
3:86903339-86905602	3.44821
1:12660625-12663186	0.151573
1:189796290-189796899	0.869805
1:81572257-81573949	0.0344627
1:158479094-158501168	0.0379193
7:153418060-153436196	1.13431
7:153437507-153442634	0
5:96793158-96794814	0
7:62973026-62979436	3.06804
8:151798040-151811486	0.547574
5:202819045-202823622	12.0112
3:223559382-223568836	11.1206
5:202801974-202809174	6.89942
3:144096869-144097609	0.895387
3:217571624-217573429	5.534
1:29037123-29038690	0.0378952
10:6538943-6540260	0
1:172229137-172235969	0.133605
4:134918211-134919823	17.9124
8:172518189-172521306	0
2:202305260-202305975	1.23531
2:202283681-202298594	9.46981
2:174463790-174464517	0.0751877
9:7771097-7772076	0.342186
1:263752063-263753301	229.929
6:109083232-109087135	0.142529
9:13928437-13930986	10.5091
9:13912010-13917669	3.58688
6:21247222-21253774	0.065483
5:214137018-214142243	0
5:214122496-214132628	18.3197
9:141321432-141334944	8.70892
8:161779164-161782564	16.8378
1:94867443-94869514	0
1:94880052-94881644	16.5558
1:273251259-273251507	68.4301
1:273284621-273286460	0.289977
1:273298236-273299437	4.62686
8:144855802-144858438	2.74168
1:105898262-105899070	0
1:105856200-105858207	0.0911012
6:163174658-163181036	2.10593
6:6914288-6914735	0.741859
9:16286451-16295036	4.54198
7:47283611-47300967	0
1:181637092-181637586	5.10188
1:181641189-181643362	1.17834
3:224937880-224941022	14.7746
10:125535774-125545818	0.675191
4:217095695-217098344	0.224806
4:217095695-217098344	0.343279
4:232930827-232934737	39.8961
10:16176385-16177904	0.226204
2:153927068-153942945	64.339
1:38636816-38637865	1.94205
1:38632793-38636740	1.56035
3:146900462-146906658	3.71119
2:7743439-7745613	5.17019
2:72701299-72702380	7.20876
5:202082973-202094161	6.18875
5:202095277-202096275	1.01371
4:232806496-232807790	0.0304968
4:232806496-232807790	0.0457324
1:74603148-74608931	0.681396
5:205328922-205332815	2.13989
5:205324902-205327426	0.0320072
5:195443220-195453435	13.4728
1:223779832-223782605	0.304303
8:126182999-126183747	0
8:14589955-14595565	10.8591
9:148225278-148226869	36.2055
9:148232647-148233116	2.10327
4:150411661-150413100	0.0935672
4:15949000-15951119	0.127681
7:130317794-130318895	0.350662
7:173751492-173752131	1.40357
7:173762679-173764975	0.47967
6:159990951-159992237	0
6:159990951-159992237	0.19819
8:149019368-149025854	0.259266
8:149016146-149016539	5.98328
2:170409355-170410080	1.14034
5:80803726-80807858	2.80036
1:285577443-285578287	2.97716
10:139735385-139737952	0.0852714
10:12522532-12524378	0.533305
7:165689498-165692354	0.0911932
2:48089501-48089710	22.4239
9:7320950-7339614	0
10:128585199-128585618	2.30813
2:98600768-98601116	2.19052
3:151701215-151701390	62.1661
2:46348111-46350631	4.39332
5:112297123-112300738	0
3:87400424-87406048	0.164563
4:34321873-34325234	1.97896
4:34331085-34331845	4.62603
3:58724362-58725670	0
10:144148012-144148104	2210.59
1:176683710-176687390	0
1:176683710-176687390	0
3:191612317-191619152	0
9:20415902-20417982	0.0739558
5:182038129-182040909	0.142796
1:12140608-12143213	0
4:13760640-13761694	0
6:157325800-157328722	0.0901356
10:24637856-24638378	0.28345
10:55073476-55074404	0.366013
9:755237-759633	0
1:282125428-282125646	6.28253
7:104819091-104819991	0
3:132686749-132687590	0.0704747
2:107596380-107596836	0
10:135914880-135961482	0.296353
5:170845334-170845557	12.0537
10:85395459-85395669	8.32398
6:31559196-31559621	0.347956
7:94622510-94622814	0
9:37915337-37915971	0
2:229662671-229663433	0
8:146469458-146469751	0.843385
1:1157710-1158853	2.37762
1:260324533-260326157	0
4:208971364-208971943	0.507677
5:42099824-42111699	1.66445
5:4096381-4097012	1.03341
8:129418766-129421568	0.073278
3:187482911-187486948	0.803291
6:48217704-48218229	13.06
1:213899360-213904303	2.1711
7:165400121-165400416	2.09989
1:54184821-54185517	0.20015
7:84830521-84830640	396.104
5:77249955-77253288	5.1249
8:137771224-137795543	1.07264
10:3844881-3845523	1.27635
9:90136332-90136847	0
2:47003000-47003861	0.0702147
6:124134968-124141392	0.276767
8:10284100-10287105	0.787458
8:119885887-119887156	0.0641837
2:79843008-79843124	135.289
10:34923220-34923781	1.09658
2:163157859-163158798	0.413229
5:38974663-38975435	0.132266
5:183753729-183754330	24.6186
1:71100726-71134500	18.8907
7:25781160-25782055	0
10:110946865-110947165	2.14999
8:172002637-172003252	0.10331
5:129184295-129199752	26.233
1:185991210-185992553	0.481024
8:169890382-169890709	0.873689
8:49444901-49445356	0.207216
1:19161402-19161730	0
6:21973855-21975985	20.5859
4:60561619-60561978	0
6:119652170-119652922	23.687
4:239099317-239099799	2.25867
10:4000634-4001147	7.9291
6:157573259-157573620	0
7:145771847-145772114	2.2542
7:145764673-145771418	3.07283
10:4679552-4679887	0
5:181639692-181639824	0
8:100973468-100974462	0.0414737
9:155919102-155919632	0
6:59872902-59877313	8.31313
8:28378903-28379029	75.0151
4:114103911-114104370	0
10:60796338-60798672	2.23857
3:178090363-178090628	0
8:15478098-15478516	0
4:97499987-97500123	278.708
3:140002082-140002872	0
1:231595288-231596540	3.06124
5:4468335-4468855	0.443827
3:46601677-46601917	0
2:178094002-178096407	0
1:234289910-234290691	1.07844
1:234321841-234322020	19.2314
1:234322555-234323259	3.88631
7:37441455-37441636	16.5794
4:204158020-204159789	2.44898
2:27569528-27570936	0.801314
4:130961469-130961867	0.384047
4:148079248-148080335	0.102294
7:171206587-171207231	0.42565
2:188528405-188528776	0.247639
4:194212393-194213633	0
1:69186754-69187410	0
3:11607089-11607843	0
1:64872263-64872749	5.42295
4:169426544-169427140	0.359663
3:170439269-170440015	0.110083
7:54626742-54633076	5.30506
10:112109783-112110687	0
5:23160719-23161635	0.600911
5:23161903-23162462	1.03707
9:83328780-83329442	0.905587
1:6427027-6427331	1.71944
4:5287911-5288568	0
7:169345959-169349626	0
8:145658002-145667670	0.0664943
4:116985206-116985629	0
9:69144400-69145025	0.0936496
9:153213803-153216846	1.41879
7:6947343-6958988	4.77414
5:142780875-142781372	0
4:25248766-25249061	0.930042
2:230626813-230627742	0
7:4951479-4952046	0
8:94458917-94459843	0.0962013
2:115069436-115069718	5.89594
2:115067264-115067966	2.05274
1:219770348-219792631	4.57365
1:126572044-126573393	0.585998
10:121588139-121588396	3.0151
2:64995833-64996205	6.11787
4:29922222-29923189	4244.54
4:29923538-29923846	13.9512
1:11910893-11943975	0
1:52361912-52362104	0
4:29933782-29935053	680.613
3:79199775-79201108	0.407568
4:19855895-19856172	1.80554
7:151325020-151325677	0.304546
6:62384852-62385424	3.31319
6:156422008-156423303	0.98375
UNKNOWN:525464-525792	1.44
9:22952906-22960839	5.80471
10:146735447-146735564	0
7:18869870-18870235	3.40087
4:227701106-227751136	0.724668
2:186048611-186049309	1.28866
2:140768376-140771460	0.0205353
1:145766560-145766871	0.462961
2:71954735-71955352	0
9:126529163-126530264	0.0928187
8:171372598-171373362	0.0659969
7:149718912-149725650	1.75534
6:111911122-111911888	0.18873
4:196461011-196464975	4.90522
4:196461011-196464975	0.441843
8:159999181-159999299	265.908
4:35632878-35633696	0
7:167243083-167245004	4.70199
2:80077624-80077973	0
1:174795543-174800427	1.76405
UNKNOWN:5621141-5622120	0.171382
3:205447371-205447602	10.9599
7:118776455-118777013	0.437155
1:231479881-231513385	16.6308
1:267608735-267608995	2.53245
9:117397746-117398265	0.297147
2:203100500-203100882	0
8:115773802-115775384	0.173898
7:130698819-130699632	0.830466
3:222843120-222844739	3.23286
7:130700721-130701577	1.05425
6:50420930-50421367	0.600938
8:108724518-108725217	0.081923
1:165473171-165473466	0
10:135419153-135419573	0
1:82866980-82867317	0
2:228126237-228126768	2.88215
1:69225373-69226811	0
7:157832918-157833027	969.462
8:150906183-150906589	2.28544
7:94285266-94287958	0.298298
1:113036226-113036516	0
3:109178682-109179117	0.189389
8:21365888-21365998	0
1:288855937-288860773	4.12202
6:120795374-120795501	432.488
1:239409658-239412293	1.98301
1:292102153-292102268	349.634
6:95967656-95968010	0
4:207022856-207023143	32.3635
5:204332559-204333737	0.236125
5:142090442-142091200	0.855676
3:133094098-133094607	0.206658
5:159039020-159039478	0
10:35606119-35606333	0
9:150697265-150698218	0.0475317
1:282213118-282213338	72.9532
10:24127238-24127697	4.03353
1:226388315-226389001	0.147524
7:14510974-14511888	0
5:129275239-129275484	17.3766
1:46791902-46792455	0
5:216533162-216546079	3.26141
8:116385102-116385226	274.026
2:45761389-45761537	42.4818
1:24947140-24949104	0.070347
3:21302956-21303351	0
1:234728101-234729671	8.00157
1:234727090-234727438	23.6464
1:234705638-234705803	32.6
1:234702817-234702954	0
3:197414793-197415450	1.53954
3:35392993-35396413	1.51332
3:35392148-35392311	8.66859
3:35391202-35391903	9.59055
5:50761638-50768945	0.785823
3:111205287-111205885	0
3:59475176-59476535	0.657933
3:27426451-27427438	0.211726
1:145241794-145242722	0
1:82928271-82929241	2.47713
3:27449259-27449836	0
3:27450599-27451937	0.359491
4:240028477-240029037	1.78905
6:89145473-89145657	77.8396
7:30166092-30166381	1.99898
6:156085886-156086523	0.136244
3:176174234-176174597	0
1:202307513-202313358	16.4345
7:103911939-103912479	0
5:164719707-164719956	9.94441
9:105140188-105142406	0.332658
6:7454555-7455683	0.264356
7:1858303-1858756	4.07912
4:172582464-172582724	0
7:149033507-149033784	19.7127
9:66034911-66035469	1.28213
5:177250295-177255557	0
9:59770427-59771246	0
1:297772891-297773139	0
5:177229407-177232968	0.259098
9:139947776-139955628	2.69788
8:66456676-66458187	0.295545
1:171220508-171235966	26.5738
10:144320397-144320907	0.278263
6:130437223-130437756	0.117399
1:81586361-81586585	6.17897
6:130456070-130456797	6.23341
1:81586774-81587071	0.442631
6:156420717-156421376	0.714735
4:111745452-111745892	0
10:130036170-130036434	2.68867
7:115019145-115020094	0.126115
6:30540162-30540526	0.272024
1:54842117-54842412	11.5116
7:28000631-28001745	0
5:139641251-139641761	0.149097
3:188648415-188648881	1.56645
5:201483895-201484500	0.684889
6:119171523-119171847	2.9413
6:108990464-108991307	0.307818
10:148736223-148736605	0.514967
8:66099559-66103119	2.4516
2:191669762-191669913	0
9:133220014-133220100	0
4:205257026-205257675	0
9:105249973-105250520	0.220358
4:10341678-10342263	0.160272
